Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Khatib,2014,7,1,0,0,0,0,27.4,33.1,24.8,3.5,27
Khatib,2014,7,2,0,0,0,0,28.1,32.4,24.4,5.1,22.7
Khatib,2014,7,3,0,0,0,0,27.8,31.5,25.5,4.5,24.8
Khatib,2014,7,4,0.2,0.2,0.2,0.2,27.8,31,25.6,3.5,23.8
Khatib,2014,7,5,19.4,15.8,17.8,19.2,26.7,30.4,22.9,3.7,30.6
Khatib,2014,7,6,5.6,5.6,5.6,5.6,27.7,32.1,25.2,4.4,27.4
Khatib,2014,7,7,21.8,12.2,12.2,12.2,27.3,32.2,23.3,4.7,36
Khatib,2014,7,8,50.4,40.4,49.4,50,27.2,31.7,22.3,4.7,28.4
Khatib,2014,7,9,26.8,19.8,23,24.4,26.8,29.4,21.7,5,32.8
Khatib,2014,7,10,7.6,5.6,5.6,5.6,27.8,33.3,25,3.6,22
Khatib,2014,7,11,18.4,5.6,10.6,14.4,27.1,32.1,24.9,3.6,20.9
Khatib,2014,7,12,0,0,0,0,26.9,30.7,24,4.4,21.6
Khatib,2014,7,13,0,0,0,0,28.6,32.8,25.4,6.3,22
Khatib,2014,7,14,0,0,0,0,29.4,33.5,26,4.9,22.3
Khatib,2014,7,15,0,0,0,0,29.5,32.5,27.7,5.4,20.9
Khatib,2014,7,16,0,0,0,0,29,34.5,26.2,4.4,18.4
Khatib,2014,7,17,9.2,8.8,9.2,9.2,27,31.2,22.9,4.6,24.8
Khatib,2014,7,18,0,0,0,0,28.5,32.2,25.2,5.6,25.9
Khatib,2014,7,19,0,0,0,0,28.4,32.8,25.9,4,32.4
Khatib,2014,7,20,0,0,0,0,28.8,33.5,24.7,4.8,23
Khatib,2014,7,21,0,0,0,0,28.9,32.6,25.8,6,24.5
Khatib,2014,7,22,0,0,0,0,29.4,33,27,7.2,31.3
Khatib,2014,7,23,0,0,0,0,29.3,33,26,5.4,25.6
Khatib,2014,7,24,0,0,0,0,29.1,33.1,26.1,5.4,24.5
Khatib,2014,7,25,0,0,0,0,29.1,33.6,25,5.7,26.3
Khatib,2014,7,26,0,0,0,0,29.9,33.5,27.4,6.4,24.8
Khatib,2014,7,27,16.2,14.4,16,16,27.9,31.9,22.5,4.6,37.1
Khatib,2014,7,28,0,0,0,0,28.3,33.2,25.4,4.4,30.2
Khatib,2014,7,29,11.8,11.4,11.6,11.8,26.7,31.2,23.8,3.9,33.8
Khatib,2014,7,30,16,11.6,12.2,12.4,26.3,31.4,24.7,3,39.6
Khatib,2014,7,31,0.2,0.2,0.2,0.2,26.8,29.4,23.9,5.8,23.4
