Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Khatib,2014,6,1,10,5.8,8.2,8.4,27.6,32.5,25.3,3.7,20.2
Khatib,2014,6,2,9.4,8.4,9.4,9.4,27.8,31.4,25.1,3.2,22.3
Khatib,2014,6,3,0.8,0.8,0.8,0.8,28.5,32.1,25.6,3.6,19.1
Khatib,2014,6,4,4.6,2,3.6,4,26.9,29.1,25.3,3.5,23
Khatib,2014,6,5,42.4,20,27.4,38,26.2,31,24.2,4.2,28.8
Khatib,2014,6,6,26.8,11.8,16,24.6,26.4,31.7,23.7,4,33.8
Khatib,2014,6,7,0.6,0.4,0.4,0.4,28.1,33.2,24.6,4.1,23.8
Khatib,2014,6,8,0.2,0.2,0.2,0.2,29.3,33.6,25.5,5,23
Khatib,2014,6,9,0,0,0,0,28.5,34.5,25.3,4,36.7
Khatib,2014,6,10,0.4,0.4,0.4,0.4,28.7,34.4,25.2,4.4,21.6
Khatib,2014,6,11,0,0,0,0,29.6,33.9,26.3,4.8,22
Khatib,2014,6,12,13.6,11.8,12.6,13.2,28.3,33.5,23.2,5.6,45
Khatib,2014,6,13,0,0,0,0,29.6,34,25.9,4.8,20.9
Khatib,2014,6,14,14,12,13.8,14,26.5,29.9,22.8,2.9,36.7
Khatib,2014,6,15,0.6,0.6,0.6,0.6,28.8,32.5,25.7,4.2,22.7
Khatib,2014,6,16,0,0,0,0,29.7,33.4,26.4,5.8,25.6
Khatib,2014,6,17,0,0,0,0,30.4,34.2,27.8,6.1,24.8
Khatib,2014,6,18,11.8,10.8,10.8,11.4,28.4,32.9,22.9,5.7,31.3
Khatib,2014,6,19,6.4,4.4,6.2,6.2,28.4,34.1,24,4.7,33.1
Khatib,2014,6,20,0,0,0,0,30.2,34.1,27.3,6.1,33.5
Khatib,2014,6,21,0,0,0,0,30.2,34.4,26.2,4.7,26.6
Khatib,2014,6,22,0,0,0,0,29,33.5,25.7,4.2,23.4
Khatib,2014,6,23,0,0,0,0,28.6,33.7,25.4,3.9,22.7
Khatib,2014,6,24,10.2,5.8,7.4,10.2,28.1,33.1,23.3,3.7,38.5
Khatib,2014,6,25,4.2,4.2,4.2,4.2,28,32.6,22.7,5.9,41
Khatib,2014,6,26,0,0,0,0,28.9,32.8,25.1,5.4,24.8
Khatib,2014,6,27,0,0,0,0,27,29.9,24.5,5.2,26.6
Khatib,2014,6,28,0,0,0,0,27.9,32.2,25.1,4,19.8
Khatib,2014,6,29,4.2,4.2,4.2,4.2,27.7,31.9,24.1,3.6,25.9
Khatib,2014,6,30,7.4,7,7.2,7.4,26.6,30.6,23.3,4.9,23
